0,3.211093245134189,28.22726328006845,0.0
1,55.192320380784984,41.18558300378743,0.0
2,82.47428155056177,47.221935445434994,1.0
3,65.363497557398,55.83396220218896,1.0
4,18.88057754249931,48.149986469193806,0.0
5,72.71349528312733,48.20838127431416,1.0
6,22.70102102311242,69.44672909876938,0.0
7,16.408486398992217,28.650163627767867,0.0
8,54.02716575767016,56.510705288169696,1.0
9,68.83972435799254,86.47881567689745,1.0
10,46.61008618843467,39.07904691652564,1.0
11,76.97960577751935,80.9834805844999,1.0
12,5.7724855659098235,68.63648985459527,0.0
13,71.63866675896531,42.16198014849034,1.0
14,37.993842557348366,22.619158187086587,0.0
15,70.70711970443222,6.047200953227416,0.0
16,94.39389955698783,51.96068045926424,1.0
17,59.773248612137266,40.65245456828039,0.0
18,79.37137050129462,93.69719506741767,1.0
19,78.41186756386293,7.715311926558488,0.0
20,21.382167498766368,67.36160811957745,0.0
21,95.61909150858605,60.32246728201619,1.0
22,4.745549916023261,45.817693974394956,0.0
23,49.970933585856294,26.867981199777123,0.0
24,31.749829046502864,36.99875580952114,0.0
25,35.51540974151711,1.8450100486815835,0.0
26,60.92658637320253,93.13092293429455,1.0
27,79.75586236533931,74.79818878135222,1.0
28,99.55191612402375,1.4265121342567078,0.0
29,16.419717807023993,26.31028310996375,0.0
30,14.442909720945018,65.18275471562757,0.0
31,27.661779385113384,93.09253344653789,0.0
32,67.37156045652966,16.747307227412723,0.0
33,92.63992968570032,46.025349815622555,1.0
34,11.010428449881914,18.57627333424885,0.0
35,28.65490861566964,2.9054776708437258,0.0
36,10.163633129378457,1.8245091156779525,0.0
37,36.13632686576786,57.399286712657684,1.0
38,91.38986152408744,15.135507137054915,0.0
39,6.0465687592593635,87.57986072635443,0.0
40,81.34881598898681,64.98870161842822,1.0
41,80.94401306109266,67.4186126307166,1.0
42,97.23537715511532,7.0360785334784515,0.0
43,89.36412578960288,17.50765488300152,0.0
44,59.95416840323302,26.625874147794725,0.0
45,24.768764464756398,51.270273854666556,0.0
46,41.9644112273037,6.523705068314712,0.0
47,71.97106309549316,53.65990291501117,1.0
48,20.681031621234414,33.020858896599556,0.0
49,80.70906146429472,54.70854035473401,1.0
50,96.58977470901947,27.50877748630175,1.0
51,65.98668696025058,24.9325788643035,0.0
52,51.215174022143806,2.2686700782831193,0.0
53,3.1215091047911425,94.95489236875407,0.0
54,66.24818011566973,70.48404479041136,1.0
55,55.566959306671194,71.2113443858689,1.0
56,71.82412828298966,76.62209654040826,1.0
57,51.129738909824674,68.69801694755994,1.0
58,58.27707122767468,11.491392311421988,0.0
59,99.082818816554,65.16067672720783,1.0
60,26.9491357331614,58.67316703305192,1.0
61,23.64796544768055,21.169255602673896,0.0
62,46.27971307200279,48.781392194050035,0.0
63,56.65543392628477,26.35827908245709,0.0
64,55.79297051066884,29.613770832327358,0.0
65,67.32080203595035,91.74979549992933,1.0
66,14.688678227108444,44.16147381570868,0.0
67,7.74143267177142,16.058618578410066,0.0
68,19.072061998119594,32.93133065424671,0.0
69,36.804707441081504,91.21084942806974,1.0
70,71.79244852024138,23.45479461721921,0.0
71,54.60365421221077,64.33461157125835,1.0
72,68.87536651829366,94.63136811039536,1.0
73,86.93677027448945,32.60417722440098,0.0
74,48.19644834042352,24.160212190489226,0.0
75,98.9942088133835,53.82336066715815,1.0
76,85.3886842679194,73.87448804786048,1.0
77,34.51580621995255,31.808775109480003,0.0
78,89.12198439058176,13.66004614087364,0.0
79,10.442403126105715,1.5326989065784447,0.0
80,47.305736004800124,78.16148782983451,1.0
81,20.346089626295015,36.920397757856236,0.0
82,10.757781151596479,2.9578173214943604,0.0
83,11.187154092684992,49.590903329385746,0.0
84,12.381539035161971,57.39949783934769,0.0
85,71.47445126909207,55.12790684978973,1.0
86,24.946821660075724,95.30065960647676,0.0
87,62.960185255859834,28.473339221017046,0.0
88,48.60891935635541,56.252708141308304,0.0
89,84.04412208513274,16.320266960000684,0.0
90,57.97870462330241,62.99954726496564,1.0
91,16.554947485280625,18.081750748806,0.0
92,70.33721706220662,80.10161150134579,1.0
93,13.713516036265116,89.54396580770933,0.0
94,12.26189002150615,5.992166708681501,0.0
95,64.16928138348335,13.370648643597871,0.0
96,20.08388115394495,21.80196060450157,0.0
97,42.865748117144264,6.219882733309512,0.0
98,43.771252055341016,99.44293132575748,1.0
99,94.14099438752275,99.7765897787506,1.0
